一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水产,虾蟹类,白虾（笼装）,22.0,22.5,23.0,斤,2023-06-26
水产,虾蟹类,白虾（笼装）,24.0,24.5,25.0,斤,2023-06-25
水产,虾蟹类,白虾（笼装）,22.5,22.75,23.0,斤,2023-06-25
水产,虾蟹类,白虾（笼装）,27.0,27.5,28.0,斤,2023-06-23
水产,虾蟹类,白虾（笼装）,25.0,26.0,27.0,斤,2023-06-23
水产,虾蟹类,白虾（笼装）,27.0,27.5,28.0,斤,2023-06-22
水产,虾蟹类,白虾（笼装）,25.0,26.0,27.0,斤,2023-06-22
水产,虾蟹类,白虾（笼装）,27.0,27.5,28.0,斤,2023-06-21
水产,虾蟹类,白虾（笼装）,25.0,26.0,27.0,斤,2023-06-21
水产,虾蟹类,白虾（笼装）,27.0,27.5,28.0,斤,2023-06-20
水产,虾蟹类,白虾（笼装）,25.0,26.0,27.0,斤,2023-06-20
水产,虾蟹类,白虾（笼装）,27.0,27.5,28.0,斤,2023-06-19
